1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,path
9.995646714348554,0.3905189115136186,-1.8752479553672508,-0.8357334199553194,-0.7503263267674058,-3.185851151937407,0.8700219939254742,-3.2713297953280556,0.9426335322258371,-0.27345015152369706,1.750195267914617,-0.9170974318368162,-0.9737748215822872,-0.9844125241822324,-0.904300045196431,-1.2035916211288575,-2.1738335931199724,-1.7474745944768664,-0.07798746247896078,./DataSet/40/S10_3.jpg
8.580731584141935,0.048709947634549104,-1.9076758839601677,-1.0798541165621398,-0.6530631301223224,-3.6952890993075673,0.7155210037883529,-2.706811363471803,-0.09932494287922004,-0.12752440332408851,2.461007453655057,-1.4006011537812517,-1.3503779485002947,-0.2571284021992394,0.2788906243266416,-0.36185546138293884,-3.112082656932909,-0.5513779255576452,0.9711755625251994,./DataSet/40/S10_8.jpg
2.1777382581305758,-2.341301530011029,-3.1860841055498113,-4.490496909481056,-1.5260325399016434,-0.9110001324157718,-0.7826639163458782,2.0202561223100934,1.9491808734350118,0.36871958292668416,-0.5348457523797258,3.405839031554896,-0.8980307542026879,1.4943159313469103,-3.4510842488122027,-0.7773330776518929,2.7403486909209605,2.6236379468505415,0.7277845608328939,./DataSet/40/S12_6.jpg
-1.2290414249440096,1.7021229956588289,5.912676208088281,2.684168051830771,0.3965690087119099,-0.4712431740693934,2.2902707203086514,1.4265349879576663,-0.9693009442652232,1.772465797781341,0.5135925545615914,-4.025840704235486,2.641245005491276,1.1556534656159696,-1.2173425545397787,-0.44809494070350975,2.6037543389948574,0.6851576795836819,3.297695356201404,./DataSet/40/S13_2.jpg
-0.5973633047882919,-0.8964838705927015,-0.3413721729466152,5.205821984946025,-0.5817433647507432,-2.5244122505471,4.054646357200462,0.07625503687021411,0.8996585001208722,-0.988487703911773,-4.347965596323264,-3.2034067418248346,-0.37047099362549063,1.181559126267309,-1.9501121414633076,-1.153503432239607,-0.5276770401672879,-3.0334218232774535,2.8779958821935434,./DataSet/40/S15_8.jpg
-2.2424944395381994,-5.884603918887502,4.076683931451281,-1.2754385198292157,-3.4025819147741823,2.0601715097626845,-1.5362317417563567,1.8793577548066982,-2.5182073345969944,0.066752173376946,-1.2238096992986447,0.43168097234010033,0.22921277338025656,-0.9529664377657366,-0.3579765317845187,0.7541595215597147,-3.107987469196571,-0.07134780051922801,0.39126034174200064,./DataSet/40/S18_1.jpg
-2.36039299462812,-5.651301355038068,3.1670880090597007,-0.6992445091404675,-4.465137683755048,1.912833095955533,-1.4169014887376914,1.732416334951521,-3.5246349981100566,-0.3213249858083301,-1.9878522861151806,0.0018071946012624123,0.23524071769452212,-1.3195589052240646,-0.48990235693847256,1.074930238127803,-2.0167459330896302,0.3831612471006115,0.006908355592156312,./DataSet/40/S18_6.jpg
-0.23844320990918835,-2.4683700594457036,-4.812004361348509,-0.38911827317585324,-0.23144482020852974,-5.646507440721101,-1.4773214002884818,0.5298621203580901,-4.927473820125574,0.1135361923273931,0.5186174745693815,-1.2043335882040733,0.6712757935521736,1.1924841999056597,2.2356568312583684,-3.3626561593578503,3.1498497510898247,-0.02999356427216976,-1.960410546932894,./DataSet/40/S19_8.jpg
0.0672563440359895,0.3219026859512369,-2.201420303665771,-2.27970173575833,0.5561678115845413,1.9464329932270361,-2.814292533916188,-0.1348297452588303,5.679863514478963,-2.4940017609180773,0.5622728313366242,-2.9126389304514113,1.924186791578814,2.3241846421036962,-0.49844529188208603,1.5113549974548683,-0.20041535148384307,-2.1642446998971243,-2.688563351544616,./DataSet/40/S1_1.jpg
-0.8277043823810494,-0.40408952782253027,-0.6696147218652733,3.0040883607752,-0.34201366231336755,-1.2001565031897756,-1.697344620777248,-0.799489209428286,-2.898830813180157,6.46267688511332,-2.2015607793011225,2.7266141843708596,-3.643113829204473,0.7431677108663437,-0.8818485722573671,2.226470876072819,0.5436818374874014,-2.7673202850677114,-1.873052647128455,./DataSet/40/S20_10.jpg
0.5724521913998594,-1.5957353741443583,-1.7415987920663798,2.0388240649223355,-4.570331044112047,0.7339005452357418,1.2021612856578983,7.488518545142674,0.6751827478840272,-3.671678486650652,2.611042001743626,3.670409843385794,0.9252466612965472,0.004465695690946326,-0.3877116907999897,-1.0580439932090975,0.1801390532786941,-1.559375437321982,0.3908587101056313,./DataSet/40/S21_5.jpg
-7.389689470852875,10.216851762219925,-0.5765814355751735,-4.478357842845178,-1.3734102985100953,-3.5619679159339768,-0.9360709031062483,1.4235253183116334,-1.062645286788772,-0.9918804865173151,0.25999773978829316,-0.10936065976656317,-1.302306596208729,-0.7225248429715792,-0.2942674619218369,0.03198171803064321,-0.9465993143494371,-0.5882469238461889,0.7440333502055256,./DataSet/40/S22_3.jpg
-6.7994834884604645,10.095432650475178,-1.1942825238479224,-4.033308639300371,-1.5647177575731284,-3.5364946568938276,-1.0035284117141954,0.8415231142621036,-1.8904716107525383,-0.11943579850091493,0.11911421230336783,-0.08423147867413183,0.31569206129803945,-1.0442051923230347,-0.11146047968067258,0.01172320753410731,-1.0279364150763768,0.09164610152998515,0.32240420996754904,./DataSet/40/S22_7.jpg
-1.7435074117412748,-2.6536090203091756,-1.4573478333376546,0.5013553165003471,-0.16459898837883746,-2.674079271057856,3.515291698444266,3.122049660619006,4.605966526939493,1.0546903476441198,-2.2024871986981975,1.6621731717897366,0.8165095209081155,-1.4756187179416695,2.882858131087531,-0.3802176947031059,-2.795073353600317,0.6033991195908223,-0.24648373751802782,./DataSet/40/S23_7.jpg
3.1877111756296146,2.265183870642055,0.20690322581783036,1.876894432723419,-0.31675046541473834,0.4364288880603207,-2.6893961224303973,0.879985056005748,0.0755494142638378,0.16944225183478848,-0.5729545405374742,-0.5565032461654863,1.8928499990274978,4.05676587946355,6.365147447838553,2.631850764006107,-0.22972754073912827,1.48180660796757,1.9430345745516713,./DataSet/40/S24_7.jpg
0.8773926928757265,-0.3446870058067682,0.6552251627622577,-1.427251753434032,-0.7461306224269314,-1.5984772205622686,4.341724781712699,3.533190123944141,2.2131201300379475,-0.08082427248294219,-2.8247503652229162,-4.187336828629276,-3.9926277175886713,1.3645115673820614,-0.41598027400530385,1.3852069586378069,-0.3089370920785878,3.784133540549978,-2.988258483063513,./DataSet/40/S25_7.jpg
-1.1841892673258811,-0.37523158019303615,-3.7582578581532746,-3.084296522122897,1.8504022523164279,5.225857094633931,6.67043610716427,-0.9703302926942475,-0.7724593963750612,0.1596061305020975,-0.6405827101928158,0.07491627920383817,0.09121467575540886,-2.197045119134341,0.5122252792375243,0.4580530874447565,1.6219843143085388,-0.3387889846791107,0.12953975982825566,./DataSet/40/S26_6.jpg
