1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,path
9.995646714348554,0.3905189115136186,-1.8752479553672508,-0.8357334199553194,-0.7503263267674058,-3.185851151937407,0.8700219939254742,-3.2713297953280556,0.9426335322258371,-0.27345015152369706,1.750195267914617,-0.9170974318368162,-0.9737748215822872,-0.9844125241822324,-0.904300045196431,-1.2035916211288575,-2.1738335931199724,-1.7474745944768664,-0.07798746247896078,0.5746504125205951,0.5661494644555723,-1.0873204384656836,-1.2113829990182852,0.38963352772441057,0.8654402164142689,0.3954644107678096,-0.5980998273809462,0.6321725467506154,-0.6388343972262215,0.17327678998134516,./DataSet/40/S10_3.jpg
8.580731584141935,0.048709947634549104,-1.9076758839601677,-1.0798541165621398,-0.6530631301223224,-3.6952890993075673,0.7155210037883529,-2.706811363471803,-0.09932494287922004,-0.12752440332408851,2.461007453655057,-1.4006011537812517,-1.3503779485002947,-0.2571284021992394,0.2788906243266416,-0.36185546138293884,-3.112082656932909,-0.5513779255576452,0.9711755625251994,0.2181994748388732,0.4394319910454228,-0.15581454434161873,-0.7245071937728472,0.5228823584527282,-0.4554685220570313,-0.5756634972924469,-0.714734755744549,-0.354328465398409,0.36883182131347514,-0.023086393895602714,./DataSet/40/S10_8.jpg
2.1777382581305758,-2.341301530011029,-3.1860841055498113,-4.490496909481056,-1.5260325399016434,-0.9110001324157718,-0.7826639163458782,2.0202561223100934,1.9491808734350118,0.36871958292668416,-0.5348457523797258,3.405839031554896,-0.8980307542026879,1.4943159313469103,-3.4510842488122027,-0.7773330776518929,2.7403486909209605,2.6236379468505415,0.7277845608328939,-0.4238017315975827,-0.3786276374954546,0.7372724623551973,-1.4124836435574653,-1.7279479783133076,2.1421273131426215,0.7454872774433516,-0.9368921963314054,-0.09667414885446571,-0.47065297019490343,-0.676544447493379,./DataSet/40/S12_6.jpg
-1.2290414249440096,1.7021229956588289,5.912676208088281,2.684168051830771,0.3965690087119099,-0.4712431740693934,2.2902707203086514,1.4265349879576663,-0.9693009442652232,1.772465797781341,0.5135925545615914,-4.025840704235486,2.641245005491276,1.1556534656159696,-1.2173425545397787,-0.44809494070350975,2.6037543389948574,0.6851576795836819,3.297695356201404,3.5883884008618825,-1.1210842369253697,-2.163748531727825,-0.20174083448738422,0.7949184525784252,0.1148112681361296,-0.4246842362768463,-0.7994837022237671,0.47007970055635956,-0.25725775195578476,-0.43024246192989213,./DataSet/40/S13_2.jpg
-0.5973633047882919,-0.8964838705927015,-0.3413721729466152,5.205821984946025,-0.5817433647507432,-2.5244122505471,4.054646357200462,0.07625503687021411,0.8996585001208722,-0.988487703911773,-4.347965596323264,-3.2034067418248346,-0.37047099362549063,1.181559126267309,-1.9501121414633076,-1.153503432239607,-0.5276770401672879,-3.0334218232774535,2.8779958821935434,-2.130488587340594,-1.1606820206639912,2.0105544478468835,0.23716162093483428,-1.9507621505959505,-0.3068926891623635,0.5556653000648625,0.5071101412581324,-0.4901378894937995,-0.10653144608928103,0.3885670120574609,./DataSet/40/S15_8.jpg
-2.2424944395381994,-5.884603918887502,4.076683931451281,-1.2754385198292157,-3.4025819147741823,2.0601715097626845,-1.5362317417563567,1.8793577548066982,-2.5182073345969944,0.066752173376946,-1.2238096992986447,0.43168097234010033,0.22921277338025656,-0.9529664377657366,-0.3579765317845187,0.7541595215597147,-3.107987469196571,-0.07134780051922801,0.39126034174200064,0.14011995073198397,1.4428496318116575,-0.1108421010710224,0.04366793936435884,0.20802025131463228,-0.493957541040855,-0.5331601600080005,-1.5406786003367872,-0.8404365494141609,-0.5978149954960944,-0.7246491186307182,./DataSet/40/S18_1.jpg
-2.36039299462812,-5.651301355038068,3.1670880090597007,-0.6992445091404675,-4.465137683755048,1.912833095955533,-1.4169014887376914,1.732416334951521,-3.5246349981100566,-0.3213249858083301,-1.9878522861151806,0.0018071946012624123,0.23524071769452212,-1.3195589052240646,-0.48990235693847256,1.074930238127803,-2.0167459330896302,0.3831612471006115,0.006908355592156312,0.9148312587313014,0.30211382447162494,0.6609957565053568,0.6839927751910343,-0.9192497812167507,0.9072144433642036,-0.3898711684808549,-0.7004402296099013,-0.25083320669300024,0.4341784877028117,1.1317781769826345,./DataSet/40/S18_6.jpg
-0.23844320990918835,-2.4683700594457036,-4.812004361348509,-0.38911827317585324,-0.23144482020852974,-5.646507440721101,-1.4773214002884818,0.5298621203580901,-4.927473820125574,0.1135361923273931,0.5186174745693815,-1.2043335882040733,0.6712757935521736,1.1924841999056597,2.2356568312583684,-3.3626561593578503,3.1498497510898247,-0.02999356427216976,-1.960410546932894,0.6496654850134876,0.9414211864266012,-1.5793066820473602,0.2641434679333061,-1.7823338484644669,-0.7946092794897713,-0.6511178168104349,-0.27793644803437667,-0.8798938153067292,0.6241036006607005,0.5611416563301855,./DataSet/40/S19_8.jpg
0.0672563440359895,0.3219026859512369,-2.201420303665771,-2.27970173575833,0.5561678115845413,1.9464329932270361,-2.814292533916188,-0.1348297452588303,5.679863514478963,-2.4940017609180773,0.5622728313366242,-2.9126389304514113,1.924186791578814,2.3241846421036962,-0.49844529188208603,1.5113549974548683,-0.20041535148384307,-2.1642446998971243,-2.688563351544616,1.4219513843278877,-0.7212095204923015,-0.04474455189776741,2.915103991022231,-1.267695833159098,0.0039866948502221625,0.11985736350959182,-1.1709560502288443,0.6647862576717704,-0.13292049761571334,-0.17119716620302064,./DataSet/40/S1_1.jpg
-0.8277043823810494,-0.40408952782253027,-0.6696147218652733,3.0040883607752,-0.34201366231336755,-1.2001565031897756,-1.697344620777248,-0.799489209428286,-2.898830813180157,6.46267688511332,-2.2015607793011225,2.7266141843708596,-3.643113829204473,0.7431677108663437,-0.8818485722573671,2.226470876072819,0.5436818374874014,-2.7673202850677114,-1.873052647128455,-0.5178260420538574,-2.2590887717713715,-2.177866092921208,0.5870901765475885,0.704959023014253,0.2930375232129651,0.22841705504997423,0.16561734725497,0.21301537491733724,-0.7789369462075564,0.07765985416697546,./DataSet/40/S20_10.jpg
0.5724521913998594,-1.5957353741443583,-1.7415987920663798,2.0388240649223355,-4.570331044112047,0.7339005452357418,1.2021612856578983,7.488518545142674,0.6751827478840272,-3.671678486650652,2.611042001743626,3.670409843385794,0.9252466612965472,0.004465695690946326,-0.3877116907999897,-1.0580439932090975,0.1801390532786941,-1.559375437321982,0.3908587101056313,0.5324005704552885,0.3677075867926166,-1.1396319788559013,-0.2434862085208267,1.069142512937409,-1.5150081097994592,2.2334399620614467,0.6264366597879583,0.37500974570285156,-0.32464872826905766,0.4327234279042554,./DataSet/40/S21_5.jpg
