1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,path
5.317693686123105,-0.6160287855303171,-4.241570576534755,-5.68240616993832,-3.085237631074731,0.6651923823235533,-2.638569876343724,0.2828558075522854,-1.4129037084075227,3.7632517011787336,0.4137753538155558,0.22645966143628887,1.760483912011237,1.0006412231728974,1.5538495687069018,-2.800767247657676,-0.9258284956739592,0.20216676949415394,0.09174083269621303,-0.3012017498693605,1.1434988907783756,-1.8521024090695093,-0.497644543902286,-1.8633788007716776,-1.1315182990896544,-0.21387400961160952,0.3019637672859614,1.912766944613867,-0.012347474578033408,0.7587749287372182,-0.01585405562393069,-1.2926335708516279,0.7531140829050424,./DataSet/80/S10_3.jpg
4.161991327174452,-1.018135436270186,-3.229539667016534,-5.841787634479083,-2.8269498075125936,0.8743338562870588,-2.552991330379696,-0.18471909276917015,-0.4314540747703309,2.900512858280804,0.09064991258682593,-0.6156521119607955,1.222983747843322,0.5548420761293522,1.3732177929908445,-4.017645867397662,-0.8871180360686788,-1.1250659191642638,0.7761170341997757,-1.2222540902477685,1.5618916519939416,-0.5769527383738577,0.10457738533543812,-1.174812589902189,-0.7910536705859774,-1.1751403782511962,-0.02094174044912853,1.240911538909992,-0.5267077726558475,0.2587025635149445,-0.24281947488762248,-0.46884328937026265,1.223742400492915,./DataSet/80/S10_8.jpg
4.985953646730981,-6.128342911816012,3.422012788514052,-1.8451356834533579,-1.5898821052159875,2.278860824532215,-0.0864594357380527,-3.7102155805040717,-1.6021146099557912,0.8242102272190884,1.2725959920540046,-0.42837896640342454,0.6768803512936725,-1.440674950914762,-2.460863128384345,1.318712022031757,0.4525055467119426,-0.19194634077139583,0.33996130654520096,0.33632448329731124,1.7953523461515457,1.166454973508536,2.62538903652141,1.1867538189317717,-0.5446463892734421,-0.6976282119894103,-0.9400938261045312,-0.29211585643644244,1.2147044737225157,-0.5445237178868364,-0.3008326157598368,0.2908797358370051,-0.1698846747968576,./DataSet/80/S11_10.jpg
4.496901343693837,-6.32511606436703,2.8197962730099806,-2.489438898896523,-1.3727312488422032,2.8772938536909733,0.4142744572184924,-3.684488540660284,-0.31020362251294703,2.0370514537187288,0.6460434708643339,-0.1391430409343952,-0.9721576532610138,-1.9257811052480078,-3.3757687741176396,3.339906241972874,1.523423179896666,0.24663180110102256,-0.05401814861864646,0.6008611598554886,1.6886841692589292,0.1535521769921748,2.1465307753001026,0.4709094809472895,0.6249267438306743,-0.11472522946560672,-0.42208759976456117,-0.047848953684716984,1.6178478780790988,-1.037471111049645,0.23400790120447584,-0.7943471697978886,-0.5077554979486685,./DataSet/80/S11_5.jpg
-1.9618817027529332,-0.8008127044477051,-5.2917546818913745,-2.448811302469023,2.975579340700239,-1.0555579936811723,1.7798639610107594,-1.1287984303163245,-0.20111240222710647,1.7326053468245413,0.7510963417549701,-1.9107644788968647,-1.4769262528025369,1.6618131732059975,0.06987991968114121,1.957959509451864,1.9799853567296954,1.1257708414031606,0.207651853706907,-1.4499094991298929,-1.015635535848295,1.7400107677929242,-1.5170143248884633,-2.236744640848671,0.17059877759747705,2.3898456247365742,-0.11148519671621171,-1.5570462905536238,-1.0520851178406518,-0.42953620996620306,0.06956497004653506,-0.2996622504853128,-0.33578406361030894,./DataSet/80/S12_10.jpg
-1.912838399188661,-1.1265721816611607,-5.9890319659484845,-2.583046501307762,1.302156672841702,-0.5147758996242827,0.4036157075144374,-2.6423794377677248,0.2434796919316591,2.3163198805813248,0.9620908416409749,-2.337782699265797,0.05039656283126321,1.855815455149625,0.2968181433732328,2.7293201669993277,1.7304110740009773,0.006158061197669846,0.09593426612463138,-2.4971424754653375,-2.201760918650629,1.6764295279305303,0.4595622829048002,-0.6746127516958955,0.7894406411756649,2.5383093798288234,-0.03013777135665344,0.48779905315266037,0.2362768928983715,-0.719593312711257,-0.9769672898103665,-0.5618574728633572,0.16688653795206623,./DataSet/80/S12_6.jpg
0.7091553395163026,2.4009625306646254,5.988242712034444,0.15339594420178843,-0.01692720054804509,-0.2051692112532454,2.955315834547869,0.9522436534898585,1.947179849021293,-1.5192490722753,2.256898516151419,3.476828697481348,1.2542509200906953,-0.23256811858657825,2.301571054299169,0.05719507658361804,-0.07482221251201712,-0.4838310311077013,-2.0037933947849043,-0.8369177647422755,-1.9404448545987187,0.37620150828265353,1.9319534915452947,0.9392603275071711,-1.776429557683654,1.9525932042094318,-1.4270177073887527,0.6128627707476234,-1.3174140582409686,-0.5916909452293698,0.3090047413549282,0.16764899050212012,-1.0885249816758693,./DataSet/80/S13_2.jpg
-2.3111622852483267,2.8564418451611435,3.931921719841588,-1.4044895384670708,-1.2772840798769227,1.2501831699105082,2.678049963724763,2.174349663591666,2.552653239120629,-3.0260363996191795,0.5841989505947551,0.03844325613954543,3.041010372179638,0.3697209729647205,2.0741041790391774,-0.504949487280655,0.5487925035386414,-1.0897359564633868,-2.3232142667899787,-0.8833169493034053,-1.140438735653464,-0.35130408643730154,1.0760600163347172,0.7255500537257837,-2.1915433432273064,0.172838723884135,-1.2368184879796567,0.27450053412377,-0.2160696362748949,-1.9334626991134667,-0.20800301994066392,0.08823904815947028,-0.2865180593137266,./DataSet/80/S13_7.jpg
1.5913300501094667,-1.2345167289328303,2.241607777843812,0.5787364905820113,2.7671432214353073,-1.587122448070431,2.391925178082423,-2.1895417702313176,-0.17586382940716225,-2.941716222728301,-3.142355523063278,-0.9807716157167425,2.915539046196751,0.9552576384415238,-0.9971583416777846,3.2661241122564286,-0.8957168852296646,-3.2202058765345605,1.1128619817877856,-0.714009613928553,-0.9708305362253772,-0.25141386656306075,0.21506373472070622,0.059872692775422676,2.0846026048674586,2.525508327236115,0.9190816094233389,1.0846565145187925,1.5907390229056266,1.3395986112737654,-0.319344053847264,-1.3122266874657063,-0.05767454847094203,./DataSet/80/S14_10.jpg
-1.7671452783967814,-1.0164997973742396,3.0285305927984663,-1.1404709457936268,-2.8201031028691124,2.125192678107963,4.244717019019959,2.3068907079626415,0.1546121280813585,4.131120438234289,-1.850133082496462,0.10697898930413241,-2.1789649017900263,-2.6639670036077137,2.803378738118418,-0.6616552712968489,-1.5603728749916261,1.2097666850829434,1.3192769723652615,0.8417703553330345,-0.5570284662105458,3.3244310465189115,0.7850916113525029,-1.3139808720478294,-1.3630403400746771,0.03574862295831249,-0.8169065917557855,1.8806454433537163,1.0153527496757824,-0.6392943625782304,-0.3759193711757041,0.2029363510143834,-1.2994082892330532,./DataSet/80/S15_5.jpg
