1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,path
-0.1146344244480133,-0.037159956991672516,0.09321726113557816,-0.010064271278679371,-0.10274570435285568,-0.02595175988972187,-0.0026989541947841644,-0.02584410086274147,0.12134692072868347,-0.1420409381389618,0.15236012637615204,-0.12063562124967575,-0.2073478102684021,0.07932308316230774,-0.09139737486839294,0.12075504660606384,-0.11808034032583237,-0.1518026441335678,-0.12146653234958649,-0.13070516288280487,-0.004389599896967411,0.06133688986301422,-0.055089399218559265,0.05704810470342636,-0.2548718750476837,-0.27131232619285583,-0.04685728996992111,-0.1697981059551239,-0.019664132967591286,-0.02780199609696865,-0.05813746899366379,0.06883387267589569,-0.11828261613845825,0.013074212707579136,0.04741009324789047,0.04957713186740875,-0.050199709832668304,-0.015612018294632435,0.2606096565723419,0.0678950846195221,-0.21484170854091644,0.028832916170358658,0.12704874575138092,0.3156784474849701,0.21615685522556305,0.030444294214248657,0.014206169173121452,-0.07066448777914047,0.2070285528898239,-0.340328574180603,0.077325239777565,0.1493992954492569,0.14378918707370758,0.11494893580675125,0.15743592381477356,-0.13134372234344482,0.009792875498533249,0.17129603028297424,-0.1620127111673355,0.13989180326461792,0.023342713713645935,-0.01254093088209629,-0.00585909653455019,-0.03860196843743324,0.21470777690410614,0.1465492993593216,-0.07257553935050964,-0.11672130227088928,0.2244647592306137,-0.22888419032096863,-0.06979218125343323,0.15887409448623657,-0.07611603289842606,-0.159073606133461,-0.21892297267913818,-0.04009591042995453,0.36795270442962646,0.1466999500989914,-0.14782896637916565,0.034182365983724594,-0.05583501234650612,-0.026468444615602493,0.1363096684217453,0.0188472718000412,-0.07873337715864182,-0.028930794447660446,-0.036366015672683716,-0.005661703646183014,0.3080315589904785,-0.019329966977238655,0.015760570764541626,0.19126202166080475,0.05842968076467514,-0.08210925757884979,0.06743863224983215,0.007159114815294743,-0.14091163873672485,-0.07067997008562088,-0.13224495947360992,-0.0575123131275177,0.01948634721338749,-0.05154789611697197,0.018150413408875465,0.04519505798816681,-0.2746443450450897,0.16562730073928833,-0.06955479085445404,-0.05456962063908577,-0.040712449699640274,-0.004760269075632095,-0.04447411745786667,0.0784406065940857,0.18947850167751312,-0.2654760181903839,0.12935636937618256,0.09354124963283539,-0.02073638327419758,0.10575272142887115,0.01099268440157175,-0.035947687923908234,-0.049713484942913055,-0.020575128495693207,-0.1656244844198227,-0.0913345217704773,0.05055954307317734,-0.05666910856962204,0.037376146763563156,0.02201283909380436,./DataSet/10/S10_8.jpg
-0.0870879590511322,0.005816982127726078,0.022235412150621414,-0.08116770535707474,-0.05122026428580284,0.032336149364709854,0.03559122234582901,-0.06277844309806824,0.13117964565753937,-0.17294985055923462,0.18190133571624756,0.020299827679991722,-0.26785629987716675,-0.08436454832553864,0.07904291898012161,0.06596969068050385,-0.0345693901181221,-0.10624782741069794,-0.1364789754152298,-0.10200834274291992,0.016702299937605858,0.033272918313741684,-0.013165649957954884,0.04882262647151947,-0.16419368982315063,-0.2792530059814453,-0.089278943836689,-0.10441330075263977,-0.058873534202575684,-0.11348585784435272,-0.0644824281334877,0.06111833453178406,-0.14568443596363068,-0.059157006442546844,0.03256598860025406,0.12163093686103821,-0.12667930126190186,-0.03157670795917511,0.24713318049907684,0.07296251505613327,-0.1603734791278839,0.013223910704255104,0.09487376362085342,0.30565401911735535,0.19131605327129364,-0.01324142049998045,0.002035928890109062,0.009154507890343666,0.2547643482685089,-0.30645155906677246,0.03721891716122627,0.13223925232887268,0.168272003531456,0.15675319731235504,0.051989637315273285,-0.12954658269882202,0.09211685508489609,0.11003383249044418,-0.25443264842033386,0.11359770596027374,0.08975615352392197,-0.24982886016368866,-0.09151766449213028,0.007789222523570061,0.20671135187149048,0.13250109553337097,-0.13167457282543182,-0.17624890804290771,0.13384364545345306,-0.19381064176559448,-0.025989660993218422,0.14142972230911255,-0.16504837572574615,-0.17306682467460632,-0.21745142340660095,0.10787194967269897,0.34415024518966675,0.2026197910308838,-0.09384289383888245,-0.014120453037321568,-0.12672759592533112,-0.0026520323008298874,0.040868304669857025,0.05721588060259819,-0.023956390097737312,-0.022500380873680115,-0.05428950488567352,0.06091399863362312,0.22882124781608582,-0.017883481457829475,-0.02965368516743183,0.22299878299236298,0.0630674809217453,0.057449616491794586,0.04339229315519333,0.022695466876029968,-0.13882939517498016,-0.07707479596138,-0.12329636514186859,0.03467873856425285,-0.03091210126876831,-0.1949390321969986,0.07176266610622406,0.055390965193510056,-0.21655620634555817,0.25959455966949463,-0.058583881705999374,-0.011250460520386696,-0.023390136659145355,-0.033805135637521744,-0.11257034540176392,0.01485242135822773,0.09519291669130325,-0.29536300897598267,0.18632088601589203,0.16596470773220062,0.09217843413352966,0.11966782063245773,0.049986932426691055,0.03981474041938782,-0.02967250347137451,-0.012605101801455021,-0.17092925310134888,-0.10644711554050446,0.05212532728910446,0.03844781965017319,0.06637894362211227,-0.013393577188253403,./DataSet/10/S12_6.jpg
0.0028730686753988266,0.10245782136917114,-0.04960808530449867,0.010579025372862816,-0.11437994986772537,0.010971598327159882,-0.011280275881290436,-0.08790381252765656,0.04235265776515007,-0.0008368752896785736,0.27410104870796204,-0.07216852158308029,-0.2490983009338379,-0.038374513387680054,-0.039885248988866806,0.08599305152893066,-0.1630958765745163,-0.055682018399238586,-0.1965283751487732,-0.08664816617965698,-0.014428684487938881,-0.08069680631160736,0.05878733843564987,0.03865250572562218,-0.1077614277601242,-0.23518340289592743,-0.032318972051143646,-0.09161550551652908,0.13239331543445587,-0.08970583975315094,0.10787148028612137,0.018578117713332176,-0.1491571068763733,-0.05975429713726044,0.023430148139595985,0.07256792485713959,-0.06181486323475838,-0.08623622357845306,0.24584797024726868,-0.053885187953710556,-0.19347266852855682,0.09280958026647568,0.07141537219285965,0.2620529234409332,0.22964109480381012,0.02633586712181568,0.014144828543066978,-0.07118014246225357,0.0821671411395073,-0.2467840313911438,-0.0211025457829237,0.14338018000125885,0.13095271587371826,0.019913358613848686,0.03424489125609398,-0.12115852534770966,0.06114855408668518,0.13313917815685272,-0.18739421665668488,0.03525924310088158,0.05345947667956352,-0.1453360915184021,-0.04095458984375,-0.08513356000185013,0.12814997136592865,0.08441329002380371,-0.09160938858985901,-0.13712923228740692,0.1968567669391632,-0.183853417634964,-0.07133110612630844,0.11368320882320404,-0.05413017049431801,-0.1411789357662201,-0.329785019159317,0.0201621912419796,0.4776470959186554,0.14158372581005096,-0.14984573423862457,0.010392538271844387,-0.012281930074095726,-0.01968156360089779,0.008134542033076286,0.08412045240402222,-0.11784709990024567,-0.1293109506368637,-0.13931016623973846,0.019968625158071518,0.154123917222023,-0.07488081604242325,-0.02709251642227173,0.12564535439014435,0.01185096800327301,-0.03885286673903465,0.05473656579852104,0.09067202359437943,-0.16263331472873688,0.01024886779487133,-0.10473130643367767,-0.016830887645483017,0.10293123871088028,-0.18338823318481445,0.06897864490747452,0.06610213965177536,-0.16364558041095734,0.13194015622138977,-0.0478137768805027,-0.06299237161874771,0.084415003657341,0.02999946102499962,-0.010696313343942165,0.021438410505652428,0.23180630803108215,-0.26507797837257385,0.21161393821239471,0.2160322666168213,0.020053619518876076,0.08358164131641388,0.1396244615316391,0.1301988661289215,-0.03342239558696747,0.047524016350507736,-0.16694407165050507,-0.16691537201404572,-0.12172235548496246,-0.04312990605831146,0.04682701453566551,0.021876834332942963,./DataSet/10/S13_2.jpg
-0.08788542449474335,0.11367346346378326,-0.11531567573547363,-0.079116091132164,-0.02562660537660122,0.0496516115963459,0.04655252769589424,-0.10048933327198029,0.13301825523376465,-0.09296660870313644,0.18988844752311707,0.0021415716037154198,-0.28020456433296204,-0.1652519702911377,0.13078811764717102,0.10209814459085464,-0.15207940340042114,-0.13686591386795044,-0.172109454870224,-0.1306609809398651,-0.0069851940497756,0.08247977495193481,0.00227521825581789,0.026888517662882805,-0.20270204544067383,-0.20049931108951569,-0.0063917869701981544,-0.13755491375923157,0.028425177559256554,-0.09033321589231491,0.1384519636631012,0.16343377530574799,-0.15090718865394592,0.012781773693859577,0.046337857842445374,0.09676624834537506,-0.11178190261125565,-0.015829002484679222,0.25285467505455017,0.017805268988013268,-0.11885550618171692,-0.018216107040643692,0.027522165328264236,0.2746242880821228,0.2129237949848175,-0.08089961111545563,0.04035833477973938,-0.09941454231739044,0.19986645877361298,-0.20918160676956177,-0.05535290390253067,0.16906367242336273,0.0950734093785286,0.13902676105499268,0.058080561459064484,-0.14695993065834045,0.045939043164253235,0.1822066605091095,-0.22406646609306335,0.038725465536117554,0.0030255187302827835,-0.16354773938655853,-0.07383878529071808,-0.07337235659360886,0.1680360585451126,0.03420861065387726,-0.10297266393899918,-0.17004546523094177,0.19337549805641174,-0.13525649905204773,-0.11281166970729828,0.18520745635032654,-0.12960797548294067,-0.18567782640457153,-0.2054998278617859,0.034285735338926315,0.2889505624771118,0.16490544378757477,-0.12720461189746857,0.039990440011024475,-0.011576266959309578,-0.08126065135002136,0.03677695617079735,0.11782468110322952,-0.04904307425022125,-0.12618689239025116,-0.011588258668780327,0.04928331822156906,0.22535423934459686,-0.026967564597725868,-0.015302667394280434,0.2057584673166275,0.036108292639255524,0.010886781848967075,-0.0088321752846241,-0.07421091943979263,-0.09181219339370728,0.004158802796155214,-0.06128545477986336,-0.05810432508587837,-0.020336773246526718,-0.1486191749572754,0.06625768542289734,0.0871792808175087,-0.09210421144962311,0.27554163336753845,0.003891836619004607,0.05264544114470482,-0.025933487340807915,-0.02405237779021263,0.021906353533267975,0.053891222923994064,0.14528369903564453,-0.2471812516450882,0.23811687529087067,0.12362013012170792,0.00910433940589428,0.1237233355641365,0.03861689940094948,0.14151449501514435,-0.054062336683273315,0.026889290660619736,-0.23084306716918945,-0.06705828756093979,0.08022928982973099,0.025526491925120354,0.04361652955412865,-0.030363978818058968,./DataSet/10/S21_5.jpg
-0.21500785648822784,0.07476460933685303,0.03587739169597626,0.09127930551767349,-0.03256121650338173,-0.06130630150437355,0.06132642552256584,-0.06450100243091583,0.13633093237876892,-0.009192154742777348,0.2667883336544037,-0.02754780277609825,-0.14858494699001312,-0.10479027032852173,0.12092440575361252,0.06593158096075058,-0.20522910356521606,-0.06070556491613388,-0.08733834326267242,-0.17243029177188873,0.012857187539339066,-0.03378332033753395,-0.01802890934050083,0.06366558372974396,-0.14844560623168945,-0.21365323662757874,-0.06117614358663559,-0.1705644726753235,0.1543794721364975,-0.0638464167714119,0.059899017214775085,-0.006042772904038429,-0.2550693154335022,-0.0919535905122757,-0.04338240996003151,0.01541515439748764,0.04896209016442299,0.010270900093019009,0.19457076489925385,-0.046239495277404785,-0.13592731952667236,-0.09860313683748245,0.01652727834880352,0.2552461624145508,0.15425989031791687,0.0711299329996109,-0.07369956374168396,0.07951915264129639,0.09866953641176224,-0.2128775417804718,0.040732767432928085,0.11681648343801498,0.20183081924915314,0.06357945501804352,-0.07588164508342743,-0.19007690250873566,-0.03736662492156029,0.023834606632590294,-0.19732794165611267,0.036625850945711136,0.07797413319349289,-0.11509457975625992,-0.07704690098762512,-0.034216854721307755,0.2683223783969879,0.14107003808021545,-0.09577516466379166,-0.15504364669322968,0.13968557119369507,-0.15291303396224976,-0.004877943079918623,0.14361751079559326,-0.09573017060756683,-0.13468527793884277,-0.306729257106781,0.12230458110570908,0.4007684290409088,0.07144410908222198,-0.15122908353805542,-0.07359418272972107,-0.20763321220874786,0.035249870270490646,0.0003625873941928148,0.0033528630156069994,-0.07622220367193222,-0.014467423781752586,-0.09202685952186584,-0.021689891815185547,0.15305078029632568,-0.023585572838783264,-0.06857842206954956,0.15073911845684052,-0.010906988754868507,-0.02741393819451332,-0.03256843239068985,-0.004684154409915209,-0.03064114972949028,-0.036304157227277756,-0.020427364856004715,-0.018944811075925827,0.06247608736157417,-0.08242381364107132,0.054822832345962524,0.0891515463590622,-0.22622062265872955,0.16855651140213013,0.039688535034656525,0.010034945793449879,0.020053042098879814,0.08109719306230545,-0.12262566387653351,-0.05665057525038719,0.16474229097366333,-0.27484047412872314,0.24181655049324036,0.16741637885570526,-0.02567656897008419,0.1766476035118103,0.0016213180497288704,0.1616256982088089,-0.0885365679860115,0.046902965754270554,-0.10113561153411865,-0.09063491970300674,0.03966794162988663,-0.046282440423965454,0.04757179319858551,0.037139277905225754,./DataSet/10/S22_7.jpg
-0.11537709832191467,0.033948250114917755,-0.021429914981126785,0.028121739625930786,-0.09418261796236038,-0.036894842982292175,0.019822528585791588,-0.05902884900569916,0.11763641238212585,-0.010705811902880669,0.17816685140132904,-0.005275546573102474,-0.15238326787948608,-0.15219323337078094,0.00227332953363657,0.09515861421823502,-0.13517865538597107,-0.1345342993736267,-0.18315255641937256,-0.13164392113685608,0.0687902644276619,0.07581747323274612,0.021585553884506226,0.06952939182519913,-0.22194647789001465,-0.3055962026119232,-0.04030396789312363,-0.06854262948036194,0.11775612831115723,-0.06668836623430252,0.05281542241573334,0.1021910011768341,-0.13401931524276733,-0.026310596615076065,0.0334588959813118,0.08651618659496307,-0.02392292581498623,-0.04979289323091507,0.24868807196617126,0.010915926657617092,-0.2360113561153412,0.07324409484863281,0.005111359059810638,0.283019483089447,0.269900381565094,-0.03397076576948166,0.05545734986662865,-0.07954764366149902,0.17846104502677917,-0.2102823406457901,0.013185704126954079,0.25591081380844116,0.03850207105278969,0.07985877990722656,0.045081574469804764,-0.10859382897615433,-0.017719168215990067,0.2175968438386917,-0.16475385427474976,0.02268623188138008,-0.01816166564822197,-0.11765732616186142,0.026321398094296455,-0.06123018637299538,0.06536658108234406,0.05873306468129158,-0.08715280890464783,-0.14286106824874878,0.16437514126300812,-0.2177899330854416,-0.030566906556487083,0.12351125478744507,-0.11324037611484528,-0.1960745006799698,-0.27773943543434143,0.041507042944431305,0.42939209938049316,0.1501472294330597,-0.21783986687660217,0.04325238987803459,-0.04002925381064415,0.0022868094965815544,0.15542791783809662,0.1180087998509407,-0.06399454921483994,-0.06237576901912689,-0.12690648436546326,0.0017909742891788483,0.21755553781986237,0.038116030395030975,-0.023891502991318703,0.2380751222372055,0.10925190895795822,0.01213523093611002,0.11296351253986359,0.05978568643331528,-0.1081453189253807,-0.006812262814491987,-0.05171312391757965,0.010540076531469822,0.017984725534915924,-0.09713602066040039,0.06287345290184021,0.030405059456825256,-0.06144675239920616,0.27645283937454224,0.018030380830168724,0.08768846094608307,-0.034840185195207596,-0.02368891052901745,0.017040863633155823,0.012390613555908203,0.15162186324596405,-0.1886652410030365,0.1966494768857956,0.12951576709747314,-0.01608043536543846,0.21139702200889587,0.07524508982896805,0.14501765370368958,-0.09637874364852905,-0.007297636941075325,-0.10032095015048981,-0.028822731226682663,-0.00251005869358778,-0.04515727236866951,0.08275359123945236,0.017630724236369133,./DataSet/10/S29_1.jpg
-0.03282377868890762,0.11581368744373322,-0.03093060851097107,0.0060826921835541725,-0.04666212201118469,0.023077327758073807,-0.0237736813724041,-0.02382645756006241,0.17752867937088013,-0.08207249641418457,0.19009582698345184,0.02144673466682434,-0.2001863270998001,-0.12080223858356476,0.1257040947675705,0.0955667793750763,-0.2095845639705658,-0.10431790351867676,-0.07449725270271301,-0.06523934751749039,0.011499187909066677,-0.02212381735444069,0.02797805890440941,0.02332439087331295,-0.1433459222316742,-0.3617483377456665,-0.08046294748783112,-0.12378749251365662,0.10174308717250824,-0.09649743884801865,-0.018797945231199265,0.025335103273391724,-0.1413012444972992,-0.04571434110403061,0.013286600820720196,0.07393001765012741,-0.08884001523256302,-0.05095452815294266,0.24189378321170807,0.025695327669382095,-0.1364995688199997,0.015184792689979076,0.015390702523291111,0.2263295203447342,0.23563972115516663,0.07068196684122086,-0.006443081423640251,-0.0038314005360007286,0.10322430729866028,-0.2386969029903412,0.0005814544856548309,0.20932309329509735,0.08037464320659637,0.10425709187984467,0.006826955359429121,-0.1401526778936386,0.037266116589307785,0.061474040150642395,-0.25722184777259827,0.026874035596847534,-0.011112845502793789,-0.17964617908000946,-0.0647100955247879,0.020964913070201874,0.19401133060455322,0.1309472620487213,-0.07745306938886642,-0.15721721947193146,0.10093635320663452,-0.24099218845367432,-0.06377851963043213,0.026719100773334503,-0.09886877238750458,-0.1727900356054306,-0.27728280425071716,-0.0028815902769565582,0.31364601850509644,0.14671698212623596,-0.1290295571088791,0.06167638301849365,-0.052946195006370544,-0.09045129269361496,0.0538029745221138,0.11652831733226776,-0.07480688393115997,-0.0920122042298317,-0.07550705224275589,0.006711756810545921,0.16362112760543823,-0.0323307067155838,0.00219897017814219,0.18041901290416718,-0.011767162010073662,0.07945611327886581,0.023994330316781998,-0.01028754934668541,-0.08185979723930359,-0.026085849851369858,-0.049291759729385376,-0.03817306086421013,0.036897752434015274,-0.15225724875926971,0.01799839735031128,0.07069359719753265,-0.22691859304904938,0.1658330112695694,0.0035430267453193665,-0.01653106138110161,0.058465875685214996,0.005565260071307421,-0.0863988995552063,-0.044208161532878876,0.18090981245040894,-0.26913225650787354,0.24006997048854828,0.25995200872421265,-0.019399184733629227,0.16397960484027863,0.07507011294364929,0.10770828276872635,-0.04693988710641861,0.005489003844559193,-0.19406656920909882,-0.06477953493595123,-0.052609652280807495,0.006325120106339455,0.022654706612229347,0.006202205084264278,./DataSet/10/S2_6.jpg
-0.11518942564725876,0.009685222059488297,-0.002853186335414648,-0.006210118532180786,-0.13674293458461761,-0.08176874369382858,-0.00998850166797638,-0.06223009526729584,0.08564665913581848,-0.04580265283584595,0.10810169577598572,-0.06740382313728333,-0.24073436856269836,0.059786729514598846,-0.014989818446338177,0.10578344762325287,-0.18431046605110168,-0.03205769509077072,-0.2043479084968567,-0.16807061433792114,0.03917967155575752,-0.015903452411293983,0.020996835082769394,-0.0031199941877275705,-0.11557776480913162,-0.24532708525657654,-0.11481259763240814,-0.08124762028455734,0.14212766289710999,-0.013576673343777657,0.08632950484752655,0.035234447568655014,-0.20785918831825256,-0.07587221264839172,0.02173466980457306,0.06398659944534302,0.01582714542746544,-0.08371016383171082,0.2495006024837494,-0.015518573112785816,-0.1610414832830429,0.01820666529238224,0.11390753090381622,0.1741182953119278,0.20476989448070526,0.04596728831529617,-0.011155152693390846,-0.04930984228849411,0.10999225825071335,-0.209019735455513,0.020672377198934555,0.1340523511171341,0.11349175870418549,0.11604999005794525,0.07052894681692123,-0.12344866991043091,0.12509247660636902,0.18004709482192993,-0.20261479914188385,0.04889632761478424,0.09911209344863892,-0.15977610647678375,-0.035412490367889404,-0.04847400635480881,0.14576131105422974,0.10420430451631546,-0.031673260033130646,-0.18614841997623444,0.14862050116062164,-0.22925299406051636,-0.0617084838449955,0.07565327733755112,-0.06195399910211563,-0.055608201771974564,-0.3876434564590454,-0.023774102330207825,0.3641311228275299,0.19071397185325623,-0.11339874565601349,0.011582694947719574,-0.04704863578081131,-0.05438370630145073,0.07266136258840561,0.04072444885969162,-0.15315519273281097,-0.05335438251495361,-0.07710769027471542,0.03301595523953438,0.1764264553785324,0.013161989860236645,0.003489202354103327,0.19674742221832275,0.03654615953564644,-0.003207406960427761,-0.001377615612000227,0.019915925338864326,-0.17231395840644836,-0.10873959213495255,-0.04724555090069771,-0.058235108852386475,0.12235892564058304,-0.11624336242675781,0.08621357381343842,0.12088189274072647,-0.2117992490530014,0.10933592915534973,-0.11482354253530502,-0.026317009702324867,-0.017367582768201828,-0.0064581092447042465,-0.03530002757906914,0.05292892083525658,0.20333331823349,-0.18159529566764832,0.16536098718643188,0.2134222686290741,-0.07852528989315033,0.05911971256136894,0.09615189582109451,0.09759959578514099,-0.10435609519481659,0.04313017055392265,-0.18905404210090637,-0.08551812916994095,-0.021966032683849335,-0.03903290256857872,0.07739754021167755,0.06477067619562149,./DataSet/10/S34_9.jpg
-0.1753004640340805,0.03468003123998642,0.06004968285560608,-0.0955517515540123,-0.1289173811674118,-0.010179076343774796,-0.02542622573673725,-0.07921485602855682,0.09451833367347717,-0.12826411426067352,0.162234827876091,-0.10998906940221786,-0.2480757087469101,-0.04223933443427086,-0.009380210191011429,0.12523233890533447,-0.14495733380317688,-0.14281414449214935,-0.10257783532142639,-0.212833970785141,0.01601923629641533,0.016094490885734558,-0.08516725152730942,0.05516866222023964,-0.1716737002134323,-0.20598335564136505,-0.13366082310676575,-0.10475673526525497,0.013226919807493687,-0.06330570578575134,0.019220639020204544,0.10416796803474426,-0.163438081741333,-0.05604895204305649,0.058799516409635544,0.11665099114179611,0.02458648942410946,-0.0042958646081388,0.17818574607372284,-0.08948090672492981,-0.09530986845493317,0.015321247279644012,0.1246599331498146,0.2617746591567993,0.15815044939517975,0.02439596690237522,0.029776301234960556,0.020016366615891457,0.1728413850069046,-0.2571793794631958,0.003403604030609131,0.1925956904888153,0.09201528131961823,0.11703569442033768,0.0778663158416748,-0.16952355206012726,0.07477164268493652,0.19098985195159912,-0.16493546962738037,0.14807595312595367,0.06526143848896027,-0.20474836230278015,-0.04332854598760605,0.012762093916535378,0.17060840129852295,0.0897769182920456,-0.09518155455589294,-0.24269816279411316,0.20258338749408722,-0.16961872577667236,-0.023721596226096153,0.15598636865615845,-0.1655452847480774,-0.13458305597305298,-0.27104172110557556,0.05758792906999588,0.4082889258861542,0.14579805731773376,-0.12757784128189087,0.07738694548606873,-0.03752048686146736,-0.0029332609847187996,0.07569984346628189,0.05239400640130043,-0.05125029757618904,-0.029669661074876785,-0.10754465311765671,0.09894920140504837,0.23510248959064484,-0.008322532288730145,-0.004110530950129032,0.2040952742099762,0.04650548845529556,0.004752274602651596,0.02978190965950489,0.07522590458393097,-0.06652522832155228,-0.0885312482714653,-0.05786672979593277,0.05812877416610718,0.06353407353162766,-0.12132668495178223,-0.007079783361405134,0.06751355528831482,-0.14925646781921387,0.18093480169773102,-0.10251225531101227,0.021384023129940033,-0.22980892658233643,-0.05141904950141907,-0.025271881371736526,0.1392027586698532,0.19872555136680603,-0.28427940607070923,0.17103971540927887,0.20296044647693634,-0.05282844230532646,0.12275397777557373,0.02366587333381176,0.022642331197857857,0.01466310303658247,-0.07514838874340057,-0.12998247146606445,-0.1547250896692276,0.011358761228621006,-0.05997150018811226,0.047515057027339935,0.05051838606595993,./DataSet/10/S40_10.jpg
-0.11764486879110336,-0.029043197631835938,0.013064667582511902,-0.10194205492734909,-0.0693875327706337,0.013437281362712383,-0.001553533598780632,-0.06722787767648697,0.1852475106716156,-0.23173077404499054,0.0725448876619339,-0.051780376583337784,-0.22417859733104706,0.05880538374185562,-0.028098274022340775,0.1246819719672203,-0.1612367182970047,-0.22292564809322357,-0.05600893497467041,-0.08816514909267426,0.06926561146974564,-0.012299573048949242,-0.03544933721423149,0.1300259530544281,-0.18840014934539795,-0.30480122566223145,-0.12509945034980774,-0.05008396878838539,0.06320164352655411,-0.02915116213262081,0.014307313598692417,-0.003225906752049923,-0.18705880641937256,0.06537478417158127,0.015330217778682709,0.11524274200201035,-0.0422721691429615,-0.10469414293766022,0.20560435950756073,0.0401238389313221,-0.26932746171951294,-0.055765580385923386,0.08729122579097748,0.2450701743364334,0.22721873223781586,0.00042743212543427944,-0.02347269281744957,-0.05556686967611313,0.15135914087295532,-0.36424383521080017,0.007196882739663124,0.15812274813652039,0.036624725908041,0.14092829823493958,0.06018836796283722,-0.1497820019721985,0.08962485194206238,0.08337026834487915,-0.1897772252559662,0.053599853068590164,0.0056122466921806335,-0.1259942501783371,0.005495645105838776,0.012517915107309818,0.1764126569032669,0.114446721971035,-0.0917191430926323,-0.24436576664447784,0.2391531765460968,-0.32727161049842834,-0.02697083167731762,0.15411005914211273,-0.05550500750541687,-0.18764902651309967,-0.24662621319293976,-0.027877533808350563,0.3956528306007385,0.2749231159687042,-0.07983841001987457,0.12662088871002197,-0.07886967808008194,0.025416599586606026,0.12434116005897522,0.12667424976825714,-0.005740988999605179,0.03917694091796875,-0.10280249267816544,0.027575327083468437,0.23956511914730072,-0.02493397518992424,-0.031923145055770874,0.23807525634765625,0.07018068432807922,0.04414575546979904,0.0930018275976181,0.0893087163567543,-0.13720083236694336,-0.04069085046648979,-0.17506475746631622,-0.04292820766568184,-0.0023877285420894623,0.049997568130493164,0.059935957193374634,0.10866082459688187,-0.1531943380832672,0.24568888545036316,-0.05577760934829712,-0.06471440196037292,-0.05227133631706238,0.05050515756011009,-0.08594603836536407,-0.0359027199447155,0.09250715374946594,-0.2875633239746094,0.08648467063903809,0.1931297779083252,0.026193132624030113,0.1464099884033203,0.07049623131752014,0.050635892897844315,0.009253357537090778,-0.05559566617012024,-0.16066908836364746,-0.05572102218866348,-0.02861478179693222,-0.02991728112101555,0.0053812554106116295,0.0061407266184687614,./DataSet/10/S8_2.jpg
